sentence_id	tokens	pos	c_vs_ne	predictions
2391716.43	['The', 'authorship', 'of', 'these', 'is', 'disputed', ':', 'Rauk', 'and', 'West', 'both', 'argue', 'that', 'none', 'of', 'the', 'epigrams', 'were', 'authored', 'by', 'Erinna', '.']	['DET', 'NOUN', 'ADP', 'PRON', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'DET', 'VERB', 'SCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PUNCT']	['O', 'C', 'O', 'O', 'O', 'O', 'O', 'NE', 'O', 'NE', 'O', 'O', 'O', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'O']	['O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'B-MEASURE', 'O', 'O', 'B-MEDIA', 'O', 'O', 'O', 'B-PER', 'O']
294884.33	"['""""""""', 'He', 'was', 'from', 'The', 'Bronx', ',', 'I', 'was', 'from', 'Brooklyn', '.']"	['PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'NE', 'NE', 'O', 'O', 'O', 'O', 'NE', 'O']	['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O']
568829.144	['It', 'lies', 'between', 'Sass', 'de', 'Stria', 'and', 'Piccolo', 'Lagazuoi', ',', 'dominating', 'the', 'passage', 'between', 'the', 'Passo', 'Falzarego', 'and', 'Val', 'Badia', 'in', 'South', 'Tyrol', '(', 'Alto', 'Adige', ')', '.']	['PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']	['O', 'O', 'O', 'NE', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'O', 'O', 'C', 'O', 'O', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'O']	['O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O']
753096.17	"['When', 'attendances', 'were', 'first', 'counted', ',', 'in', '1932', '–', '33', ',', 'Luton', 'Town', ""'s"", 'average', 'home', 'attendance', 'was', 'taken', 'at', '5,868', '.']"	['SCONJ', 'NOUN', 'AUX', 'ADV', 'VERB', 'PUNCT', 'ADP', 'NUM', 'SYM', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'PART', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT']	['O', 'C', 'O', 'C', 'O', 'O', 'O', 'C', 'C', 'C', 'O', 'NE', 'NE', 'NE', 'O', 'C', 'C', 'O', 'O', 'O', 'C', 'O']	['O', 'B-EVENT', 'O', 'B-MEASURE', 'O', 'O', 'O', 'B-DATETIME', 'I-DATETIME', 'I-DATETIME', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-STRUCT', 'B-GROUP', 'O', 'O', 'O', 'B-MEASURE', 'O']
875903.12	['He', 'escaped', 'from', 'the', 'battlefield', ',', 'but', 'a', 'Mongol', 'detachment', 'chased', 'him', 'from', 'town', 'to', 'town', 'as', 'far', 'as', 'Trogir', 'on', 'the', 'coast', 'of', 'the', 'Adriatic', 'Sea', '.']	['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'C', 'O', 'O', 'O', 'C', 'O', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'C', 'O', 'O', 'NE', 'NE', 'O']	['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-GROUP', 'I-GROUP', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O']
206953.17	['Members', 'of', 'the', 'genus', 'Syrrhaptes', 'are', 'found', 'in', 'the', 'steppes', 'of', 'central', 'Asia', '.']	['NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PUNCT']	['C', 'O', 'O', 'C', 'C', 'O', 'O', 'O', 'O', 'NE', 'O', 'NE', 'NE', 'O']	['B-BIOLOGY', 'O', 'O', 'B-ANIMAL', 'B-GROUP', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']
780180.7	['Upon', 'his', 'return', 'to', 'Germany', 'in', '1876', ',', 'Draeseke', 'chose', 'Dresden', 'as', 'his', 'place', 'of', 'residence', '.']	['ADP', 'PRON', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'PROPN', 'VERB', 'PROPN', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	['O', 'O', 'C', 'O', 'NE', 'O', 'C', 'O', 'NE', 'O', 'NE', 'O', 'O', 'C', 'O', 'C', 'O']	['O', 'O', 'B-EVENT', 'O', 'B-LOC', 'O', 'B-DATETIME', 'O', 'B-PER', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'B-EVENT', 'O']
4161993.287	"['Italian', 'diplomat', 'and', 'historian', 'Luigi', 'Villari', 'wrote', 'in', '1906', 'that', 'he', 'met', 'a', 'priest', 'from', 'Turkish', 'Armenia', 'in', 'Erivan', 'who', '""""""""', 'sang', 'the', 'war', '-', 'song', 'of', 'Antranik', ',', 'the', 'leader', 'of', 'Armenian', 'revolutionary', 'bands', 'in', 'Turkey', '.', '""""""""']"	['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NUM', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PRON', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PUNCT']	['NE', 'C', 'O', 'NE', 'NE', 'NE', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'C', 'O', 'NE', 'NE', 'O', 'NE', 'O', 'O', 'O', 'O', 'C', 'O', 'C', 'O', 'NE', 'O', 'O', 'C', 'O', 'NE', 'O', 'C', 'O', 'NE', 'O', 'O']	['B-GROUP', 'B-PER', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-DATETIME', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'B-MEDIA', 'O', 'B-PER', 'O', 'O', 'B-PER', 'O', 'B-GROUP', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O']
156739.25	['The', 'male', 'hinny', 'or', 'mule', 'can', 'and', 'will', 'mate', ',', 'but', 'the', 'emission', 'is', 'not', 'fertile', '.']	['DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'AUX', 'CCONJ', 'AUX', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'PART', 'ADJ', 'PUNCT']	['O', 'O', 'C', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O']	['O', 'O', 'B-ANIMAL', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O']
204839.72	"['Lynch', 'recalled', 'that', ',', 'upon', 'learning', 'of', 'Dennis', 'Hopper', ""'s"", 'casting', 'as', 'Booth', ',', 'Loggia', 'launched', 'a', 'profanity', '-', 'laden', 'rant', 'at', 'him', ',', 'which', 'would', 'eventually', 'become', 'Mr.', 'Eddy', ""'s"", 'road', 'rage', 'scene', '.']"	['PROPN', 'VERB', 'SCONJ', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'PROPN', 'PROPN', 'PART', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['NE', 'O', 'O', 'O', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'C', 'O', 'NE', 'O', 'NE', 'O', 'O', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'C', 'C', 'C', 'O']	['B-PER', 'O', 'O', 'O', 'O', 'B-PSYCH', 'O', 'B-PER', 'I-PER', 'I-PER', 'B-EVENT', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'B-MEDIA', 'O', 'O', 'B-MEDIA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-EVENT', 'B-FEELING', 'B-ARTIFACT', 'O']
19694.102	"['One', 'unusual', 'feature', 'of', 'Mercury', ""'s"", 'surface', 'is', 'the', 'numerous', 'compression', 'folds', ',', 'or', 'rupes', ',', 'that', 'crisscross', 'the', 'plains', '.']"	['NUM', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PART', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']	['C', 'O', 'C', 'O', 'NE', 'O', 'C', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'C', 'O']	['B-MEASURE', 'O', 'B-PROPERTY', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-EVENT', 'B-PROPERTY', 'O', 'O', 'B-ARTIFACT', 'O', 'O', 'O', 'O', 'B-LOC', 'O']
5407464.40	"['The', 'dissenters', ',', 'and', 'a', 'significant', 'number', 'of', 'other', 'members', ',', 'left', 'the', 'WSPU', 'went', 'on', 'to', 'form', 'the', 'Women', ""'s"", 'Freedom', 'League', '(', 'WFL', ')', '.']"	['DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'VERB', 'ADV', 'PART', 'VERB', 'DET', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']	['O', 'C', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'NE', 'O', 'O']	['O', 'B-PER', 'O', 'O', 'O', 'O', 'B-MEASURE', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O']
49105257.10	"['The', 'game', 'was', 'nominated', 'for', 'multiple', 'awards', 'including', '""""""""', 'Best', 'Narrative', '""""""""', 'at', 'The', 'Game', 'Awards', '2016', 'and', '""""""""', 'Outstanding', 'Achievement', 'in', 'Story', '""""""""', 'at', 'the', '20th', 'Annual', 'D.I.C.E.', 'Awards', '.']"	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN', 'NUM', 'CCONJ', 'PUNCT', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PUNCT']	['O', 'C', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'NE', 'NE', 'NE', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'O']	['O', 'B-EVENT', 'O', 'O', 'O', 'O', 'B-MEDIA', 'O', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'O', 'B-EVENT', 'O', 'B-EVENT', 'I-EVENT', 'O']
29287.180	['After', 'the', 'Jewish', 'Resistance', 'Movement', 'was', 'dissolved', ',', 'it', 'operated', 'independently', 'as', 'part', 'of', 'the', 'general', 'Jewish', 'insurgency', 'in', 'Palestine', '.']	['SCONJ', 'DET', 'ADJ', 'PROPN', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	['O', 'O', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'NE', 'O', 'NE', 'O']	['O', 'O', 'B-GROUP', 'I-GROUP', 'I-GROUP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PART', 'O', 'O', 'O', 'B-GROUP', 'B-EVENT', 'O', 'B-LOC', 'O']
42145060.88	['A', 'one', '-', 'shot', 'comic', 'book', 'adaptation', 'of', 'the', 'show', 'was', 'announced', 'in', 'October', '2014', '.']	['DET', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'NUM', 'PUNCT']	['O', 'C', 'O', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'C', 'C', 'O']	['O', 'B-MEDIA', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'B-DATETIME', 'I-DATETIME', 'O']
1845955.152	"['The', 'Western', 'Allies', ""'"", 'failure', 'to', 'liberate', 'Prague', 'was', 'seen', 'as', 'emblematic', 'of', 'their', 'lack', 'of', 'concern', 'for', 'Czechoslovakia', ',', 'first', 'demonstrated', 'by', 'the', 'Munich', 'Agreement', '.']"	['DET', 'ADJ', 'PROPN', 'PART', 'NOUN', 'PART', 'VERB', 'PROPN', 'AUX', 'VERB', 'ADP', 'ADJ', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']	['O', 'NE', 'NE', 'O', 'C', 'O', 'O', 'NE', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'C', 'O', 'NE', 'O', 'C', 'O', 'O', 'O', 'NE', 'NE', 'O']	['O', 'B-GROUP', 'I-GROUP', 'O', 'B-EVENT', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROPERTY', 'O', 'B-FEELING', 'O', 'B-LOC', 'O', 'B-MEASURE', 'O', 'O', 'O', 'B-MEDIA', 'I-MEDIA', 'O']
1919393.7	['Tails', 'Adventure', 'was', 'included', 'in', 'Sonic', 'Adventure', 'DX', '(', '2003', ')', ',', 'Sonic', 'Gems', 'Collection', '(', '2005', ')', ',', 'and', 're-released', 'on', 'the', 'Nintendo', '3DS', 'in', '2013', '.']	['NOUN', 'PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT']	['NE', 'NE', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'O', 'C', 'O', 'O', 'NE', 'NE', 'NE', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'NE', 'NE', 'O', 'C', 'O']	['B-MEDIA', 'I-MEDIA', 'O', 'O', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'B-DATETIME', 'O', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'B-DATETIME', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ARTIFACT', 'I-ARTIFACT', 'O', 'B-DATETIME', 'O']
1261548.298	"['In', 'a', '2013', 'retrospective', 'for', 'Rock', ""'s"", 'Backpages', ',', 'Barney', 'Hoskyns', 'called', 'Station', 'to', 'Station', '""""""""', 'one', 'of', 'the', 'most', 'impressive', 'of', 'his', 'musical', 'junctions', ':', 'intense', ',', 'passionate', ',', 'focused', ',', 'surging', 'and', 'urgently', 'funky', '""""""""', '.']"	['ADP', 'DET', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'ADP', 'DET', 'ADV', 'ADJ', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'CCONJ', 'ADV', 'ADJ', 'PUNCT', 'PUNCT']	['O', 'O', 'C', 'C', 'O', 'NE', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['O', 'O', 'B-DATETIME', 'B-GROUP', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'B-PER', 'I-PER', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
14879786.126	['Team', 'GB', 'was', 'represented', 'by', 'two', 'athletes', 'in', 'synchronised', 'swimming', ',', 'competing', 'in', 'the', 'duet', 'event', '.']	['PROPN', 'PROPN', 'AUX', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	['NE', 'NE', 'O', 'O', 'O', 'C', 'C', 'O', 'C', 'C', 'O', 'O', 'O', 'O', 'C', 'C', 'O']	['B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MEASURE', 'B-PER', 'O', 'B-DISCIPLINE', 'I-DISCIPLINE', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O']
470232.30	['Induráin', 'won', 'only', 'two', 'Tour', 'stages', 'that', 'were', 'not', 'individual', 'time', 'trials', ':', 'mountain', 'stages', 'to', 'Cauterets', '(', '1989', ')', 'and', 'Luz', 'Ardiden', '(', '1990', ')', 'in', 'the', 'Pyrenees', '.']	['PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PUNCT']	['NE', 'O', 'O', 'C', 'NE', 'C', 'O', 'O', 'O', 'O', 'C', 'C', 'O', 'C', 'C', 'O', 'NE', 'O', 'C', 'O', 'O', 'NE', 'NE', 'O', 'C', 'O', 'O', 'O', 'NE', 'O']	['B-PER', 'O', 'B-MEASURE', 'I-MEASURE', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'B-MEASURE', 'B-EVENT', 'O', 'B-LOC', 'B-EVENT', 'O', 'B-EVENT', 'O', 'B-DATETIME', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'B-DATETIME', 'O', 'O', 'O', 'B-LOC', 'O']
25126.134	['Airmail', 'stamps', 'typically', 'depict', 'images', 'of', 'airplanes', 'and', '/', 'or', 'famous', 'pilots', 'and', 'were', 'used', 'when', 'airmail', 'was', 'a', 'special', 'type', 'of', 'mail', 'delivery', 'separate', 'from', 'mail', 'delivered', 'by', 'train', ',', 'ship', 'or', 'automobile', '.']	['NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'SCONJ', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']	['C', 'C', 'O', 'O', 'C', 'O', 'C', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'C', 'O', 'C', 'C', 'O', 'O', 'C', 'O', 'O', 'C', 'O', 'C', 'O', 'C', 'O']	['B-ARTIFACT', 'B-MEDIA', 'O', 'O', 'B-MEDIA', 'O', 'B-ARTIFACT', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ARTIFACT', 'O', 'O', 'O', 'B-PSYCH', 'O', 'B-ARTIFACT', 'B-EVENT', 'O', 'O', 'B-ARTIFACT', 'O', 'O', 'B-ARTIFACT', 'O', 'B-ARTIFACT', 'O', 'B-ARTIFACT', 'O']
4314.11	['He', 'was', 'replaced', 'by', 'former', 'Rainbow', 'vocalist', 'Ronnie', 'James', 'Dio', '.']	['PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'NE', 'O']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O']
2582226.62	['In', '1882', 'the', 'metropolitan', 'railway', ',', 'predecessor', 'of', 'the', 'S', '-', 'Bahn', ',', 'began', 'service', 'along', 'two', 'of', 'the', 'Stadtbahn', 'tracks', ';', 'long', '-', 'distance', 'traffic', 'commenced', 'in', '1884', 'along', 'the', 'other', 'two', '.']	['ADP', 'NUM', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NUM', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NUM', 'ADP', 'DET', 'ADJ', 'NUM', 'PUNCT']	['O', 'C', 'O', 'O', 'C', 'O', 'C', 'O', 'O', 'NE', 'NE', 'NE', 'O', 'O', 'C', 'O', 'C', 'O', 'O', 'NE', 'C', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'C', 'O']	['O', 'B-DATETIME', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-EVENT', 'O', 'B-MEASURE', 'O', 'O', 'B-ORG', 'B-ARTIFACT', 'O', 'O', 'O', 'B-MEASURE', 'B-GROUP', 'O', 'O', 'B-DATETIME', 'O', 'O', 'O', 'B-MEASURE', 'O']
1853736.37	['In', 'February', '2004', ',', 'Dave', 'Grohl', 'of', 'Nirvana', 'and', 'the', 'Foo', 'Fighters', 'released', 'a', 'tribute', 'album', 'that', 'paid', 'homage', 'to', 'his', 'metal', 'roots', '.']	['ADP', 'PROPN', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT']	['O', 'C', 'C', 'O', 'NE', 'NE', 'O', 'NE', 'O', 'O', 'NE', 'NE', 'O', 'O', 'C', 'C', 'O', 'O', 'C', 'O', 'O', 'C', 'C', 'O']	['O', 'B-DATETIME', 'I-DATETIME', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-MEDIA', 'I-MEDIA', 'O', 'O', 'B-EVENT', 'O', 'O', 'B-SUBSTANCE', 'B-LOC', 'O']
28767.63	['If', 'the', 'center', 'of', 'gravity', 'coincides', 'with', 'the', 'foundations', ',', 'then', 'the', 'body', 'is', 'said', 'to', 'be', 'metastable', '.']	['SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'AUX', 'VERB', 'PART', 'AUX', 'ADJ', 'PUNCT']	['O', 'O', 'C', 'C', 'C', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'C', 'O']	['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-STRUCT', 'O', 'O', 'O', 'B-ARTIFACT', 'O', 'O', 'O', 'O', 'O', 'O']
